,Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR,possibly_replaced_or_bridge,x,y,deteriorated,dist
1570,I-16,WB,16.43827852,16.43421034,1606,21.48,NC,NC,NC,NC,NC,,,,,0,-83.47111559579764,32.671506778379126,0,4
1571,I-16,WB,16.43421034,16.42977094,1607,23.44,NC,NC,NC,NC,NC,,,,,0,-83.47117410021437,32.67153970499811,0,3
1572,I-16,WB,16.42977094,16.42649632,1608,17.29,NC,NC,NC,NC,NC,,,,,0,-83.47123794301979,32.67157563684222,0,2
1573,I-16,WB,16.42649632,16.42359291,1609,15.33,NC,NC,NC,NC,NC,,,,,0,-83.4712850352576,32.67160214168847,0,1
1574,I-16,WB,16.42359291,16.41931829,1610,22.57,SS,SS,SS,SS,SS,,,,,0,-83.47132678910252,32.671625642297926,0,0
1575,I-16,WB,16.41931829,16.41494708,1611,23.08,T2,T2,T2,T2,T2,,,,,0,-83.47138826230808,32.67166024229643,0,0
1576,I-16,WB,16.41494708,16.41178988,1612,16.67,NC,NC,NC,NC,NC,,,,,0,-83.47145112458152,32.67169562488819,0,1
1577,I-16,WB,16.41178988,16.40871223,1613,16.25,NC,NC,NC,NC,NC,,,,,0,-83.47149652813651,32.6717211811746,0,1
1578,I-16,WB,16.40871223,16.40455692,1614,21.94,T2,T2,T2,T2,T2,,,,,0,-83.47154078774903,32.671746093960266,0,0
1579,I-16,WB,16.40455692,16.40016677,1615,23.18,T2,T2,T2,T2,T2,,,,,0,-83.47160054503257,32.67177973065215,0,0
1580,I-16,WB,16.40016677,16.39697169,1616,16.87,NC,NC,NC,NC,NC,,,,,0,-83.47166367966159,32.671815269176555,0,1
1581,I-16,WB,16.39697169,16.39395275,1617,15.94,T2,SS,SS,SS,SS,,,,,0,-83.471709627942,32.671841134001404,0,0
1582,I-16,WB,16.39395275,16.38976904,1618,22.09,T2,SS,SS,SS,SS,,,,,0,-83.47175304320943,32.67186557335112,0,0
1583,I-16,WB,16.38976904,16.38541487,1619,22.99,SS,SS,SS,SS,SS,,,,,0,-83.47181320903228,32.67189944254231,0,0
1584,I-16,WB,16.38541487,16.38216676,1620,17.15,NC,NC,NC,T2,SS,,,,,0,-83.47187582615285,32.67193469241345,0,1
1585,I-16,WB,16.38216676,16.37909669,1621,16.21,SS,SS,SS,SS,SS,,,,,0,-83.4719225370517,32.67196098851415,0,0
1586,I-16,WB,16.37909669,16.3749679,1622,21.8,SS,SS,SS,SS,SS,,,,,0,-83.47196668770124,32.67198584371961,0,0
1587,I-16,WB,16.3749679,16.37057774,1623,23.18,SS,SS,SS,SS,SS,,,,,0,-83.47202606364925,32.672019270823974,0,0
1588,I-16,WB,16.37057774,16.36735615,1624,17.01,SS,SS,SS,SS,SS,,,,,0,-83.47208919825474,32.672054814741884,0,0
1589,I-16,WB,16.36735615,16.36435047,1625,15.87,L1,SS,SS,SS,SS,,,,,0,-83.47213552783124,32.67208089819467,0,0
1590,I-16,WB,16.36435047,16.36019895,1626,21.92,NC,NC,NC,NC,NC,,,,,0,-83.47217875242552,32.672105233952614,0,1
1591,I-16,WB,16.36019895,16.35582774,1627,23.08,CC,CC,CC,CC,CC,,,,,0,-83.47223845520203,32.67213884766832,0,0
1592,I-16,WB,16.35582774,16.35257206,1628,17.19,NC,NC,NC,NC,NC,,,,,0,-83.47230131742845,32.672174241015576,0,1
1593,I-16,WB,16.35257206,16.34954175,1629,16.0,NC,NC,NC,NC,NC,,,,,0,-83.47234813725571,32.67220060256312,0,2
1594,I-16,WB,16.34954175,16.34539781,1630,21.88,NC,NC,NC,NC,NC,,,,,0,-83.47239171591791,32.67222513962104,0,1
1595,I-16,WB,16.34539781,16.34096789,1631,23.39,L1,L1,L1,L2,L2,,,,,0,-83.4724513097356,32.67225869468719,0,0
1596,I-16,WB,16.34096789,16.33779554,1632,16.75,NC,T2,T2,T2,T2,,,,,0,-83.47251501628548,32.672294566328794,1,1
1597,I-16,WB,16.33779554,16.33475008,1633,16.08,NC,NC,NC,NC,NC,,,,,0,-83.47256063768984,32.67232025522522,0,2
1598,I-16,WB,16.33475008,16.33056258,1634,22.11,NC,NC,NC,T1,T2,,,,,0,-83.47260443423599,32.67234491700282,0,3
1599,I-16,WB,16.33056258,16.32623871,1635,22.83,NC,NC,NC,NC,NC,,,,,0,-83.47266465448385,32.67237882762418,0,4
1600,I-16,WB,16.32623871,16.32308909,1636,16.63,NC,NC,NC,NC,NC,,,,,0,-83.47272683576692,32.67241384339137,0,4
1601,I-16,WB,16.32308909,16.32003038,1637,16.15,NC,NC,T1,CC,SS,,,,,0,-83.4727721303211,32.67243935042881,0,3
1602,I-16,WB,16.32003038,16.31584477,1638,22.1,NC,NC,NC,NC,NC,,,,,0,-83.47281611751369,32.67246412170963,0,2
1603,I-16,WB,16.31584477,16.31145651,1639,23.17,NC,NC,T1,T2,T2,,,,,0,-83.47287631051067,32.67249801997163,0,1
1604,I-16,WB,16.31145651,16.30828416,1640,16.75,L2,L2,L2,SS,SS,,,,,0,-83.47293941782458,32.67253356041395,0,0
1605,I-16,WB,16.30828416,16.30528227,1641,15.85,SS,SS,SS,SS,SS,,,,,0,-83.47298503920695,32.67255925388826,0,0
1606,I-16,WB,16.30528227,16.30111749,1642,21.99,R,R,R,R,R,1.0,2015.0,1.0,,0,-83.4730282092886,32.672583567323514,0,0
1607,I-16,WB,16.30111749,16.29672166,1643,23.21,NC,NC,NC,NC,NC,,,,,0,-83.47308810266614,32.67261730012076,0,1
1608,I-16,WB,16.29672166,16.29366863,1644,16.12,CC,CC,CC,CC,CC,,,,,0,-83.47315131890846,32.672652905492804,0,0
1609,I-16,WB,16.29366863,16.29068189,1645,15.77,NC,NC,NC,NC,NC,,,,,0,-83.47319522436858,32.672677635190674,0,1
1610,I-16,WB,16.29068189,16.28650007,1646,22.08,NC,NC,NC,NC,NC,,,,,0,-83.47323817654313,32.67270182854919,0,1
1611,I-16,WB,16.28650007,16.28209855,1647,23.24,L2,L2,L2,L2,L2,,,,,0,-83.47329831502962,32.67273570328457,0,0
1612,I-16,WB,16.28209855,16.27892999,1648,16.73,NC,NC,NC,NC,NC,,,,,0,-83.47336161295715,32.672771359145194,0,1
1613,I-16,WB,16.27892999,16.2758959,1649,16.02,NC,NC,NC,NC,NC,,,,,0,-83.47340717983096,32.67279702833248,0,2
1614,I-16,WB,16.2758959,16.27172733,1650,22.01,NC,NC,NC,NC,NC,,,,,0,-83.47345081289734,32.67282160927796,0,3
1615,I-16,WB,16.27172733,16.26735233,1651,23.1,NC,NC,NC,NC,NC,,,,,0,-83.4735107606857,32.672855383375804,0,4
1616,I-16,WB,16.26735233,16.26416673,1652,16.82,NC,NC,NC,NC,NC,,,,,0,-83.47357367922757,32.6728905592495,0,5
1617,I-16,WB,16.26416673,16.26116862,1653,15.83,NC,NC,NC,NC,NC,,,,,0,-83.47361949329414,32.67291608229401,0,6
1618,I-16,WB,16.26116862,16.25692619,1654,22.4,NC,NC,NC,NC,NC,,,,,0,-83.47366261081193,32.6729401034449,0,7
1619,I-16,WB,16.25692619,16.25254362,1655,23.14,NC,NC,NC,NC,NC,,,,,0,-83.47372362359535,32.67297409478664,0,8
1620,I-16,WB,16.25254362,16.24938074,1656,16.7,NC,NC,NC,NC,NC,,,,,0,-83.47378665197668,32.67300920977871,0,8
1621,I-16,WB,16.24938074,16.24632202,1657,16.15,NC,NC,NC,NC,NC,,,,,0,-83.47383213918168,32.67303455252242,0,7
1622,I-16,WB,16.24632202,16.24216482,1658,21.95,NC,T1,T2,T2,T2,,,,,0,-83.47387612830357,32.673059060990425,1,6
1623,I-16,WB,16.24216482,16.2377974,1659,23.06,NC,NC,NC,NC,NC,,,,,0,-83.47393591537404,32.6730923718299,0,5
1624,I-16,WB,16.2377974,16.23457012,1660,17.04,NC,NC,NC,NC,NC,,,,,0,-83.4739987258424,32.67312736789584,0,4
1625,I-16,WB,16.23457012,16.23150194,1661,16.2,NC,NC,NC,NC,NC,,,,,0,-83.47404513912666,32.673153228433634,0,3
1626,I-16,WB,16.23150194,16.22732202,1662,22.07,NC,NC,NC,NC,NC,,,,,0,-83.47408926443056,32.67317781452986,0,2
1627,I-16,WB,16.22732202,16.22297921,1663,22.93,NC,NC,NC,NC,NC,,,,,0,-83.4741493783453,32.67321130986931,0,1
1628,I-16,WB,16.22297921,16.21977467,1664,16.92,SS,SS,SS,SS,SS,,,,,0,-83.4742118347114,32.67324611113466,0,0
1629,I-16,WB,16.21977467,16.21678035,1665,15.81,SS,SS,SS,SS,SS,,,,,0,-83.47425792113393,32.673271791393105,0,0
1630,I-16,WB,16.21678035,16.21257959,1666,22.18,NC,T2,T2,T2,T2,,,,,0,-83.4743009841549,32.67329578731575,1,1
1631,I-16,WB,16.21257959,16.20832769,1667,22.45,NC,NC,NC,NC,NC,,,,,0,-83.4743613976759,32.67332945200376,0,2
1632,I-16,WB,16.20832769,16.20508337,1668,17.13,NC,NC,NC,NC,NC,,,,,0,-83.47442254661559,32.67336352719732,0,3
1633,I-16,WB,16.20508337,16.20204928,1669,16.02,NC,NC,NC,NC,NC,,,,,0,-83.47446920502499,32.67338952803883,0,4
1634,I-16,WB,16.20204928,16.19790534,1670,21.88,NC,NC,NC,NC,NC,,,,,0,-83.47451284003326,32.67341384443691,0,3
1635,I-16,WB,16.19790534,16.1935417,1671,23.04,NC,NC,NC,NC,NC,,,,,0,-83.47457243640922,32.673447056172,0,2
1636,I-16,WB,16.1935417,16.19031253,1672,17.05,NC,T2,T2,SS,SS,,,,,0,-83.47463519237063,32.67348202940442,1,1
1637,I-16,WB,16.19031253,16.18731822,1673,15.81,SS,SS,SS,SS,NC,,,1.0,,0,-83.47468163286949,32.673507910695655,0,0
1638,I-16,WB,16.18731822,16.18316291,1674,21.94,SS,SS,SS,SS,SS,,,,,0,-83.47472469587596,32.67353191008153,0,0
1639,I-16,WB,16.18316291,16.17876518,1675,23.22,T2,T2,T2,T2,T2,,,,,0,-83.47478445566875,32.67356521531055,0,0
1640,I-16,WB,16.17876518,16.17553223,1676,17.07,NC,NC,NC,NC,NC,,,,,0,-83.47484770190027,32.67360046434356,0,1
1641,I-16,WB,16.17553223,16.17257579,1677,15.61,NC,NC,NC,NC,NC,,,,,0,-83.47489419686677,32.67362637789391,0,1
1642,I-16,WB,16.17257579,16.16839207,1678,22.09,SS,SS,SS,SS,NC,,,1.0,,0,-83.47493671510932,32.67365007542226,0,0
