Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR
I-16,WB,22,21.99756629,3,12.85,NC,NC,NC,NC,NC,,,,
I-16,WB,21.99756629,21.99428598,4,17.32,NC,NC,NC,NC,NC,,,,
I-16,WB,21.99428598,21.99124432,5,16.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.99124432,21.98716856,6,21.52,NC,NC,NC,NC,NC,,,,
I-16,WB,21.98716856,21.98280871,7,23.02,NC,NC,NC,NC,NC,,,,
I-16,WB,21.98280871,21.97955302,8,17.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.97955302,21.97660227,9,15.58,NC,NC,NC,NC,NC,,,,
I-16,WB,21.97660227,21.97237499,10,22.32,NC,NC,NC,NC,NC,,,,
I-16,WB,21.97237499,21.96792423,11,23.5,NC,NC,NC,NC,NC,,,,
I-16,WB,21.96792423,21.96469128,12,17.07,NC,NC,NC,NC,NC,,,,
I-16,WB,21.96469128,21.96168938,13,15.85,NC,NC,NC,NC,NC,,,,
I-16,WB,21.96168938,21.95753029,14,21.96,NC,NC,NC,NC,NC,,,,
I-16,WB,21.95753029,21.95314014,15,23.18,NC,NC,NC,NC,NC,,,,
I-16,WB,21.95314014,21.94981059,16,17.58,NC,NC,NC,NC,NC,,,,
I-16,WB,21.94981059,21.94680112,17,15.89,NC,NC,NC,NC,NC,,,,
I-16,WB,21.94680112,21.94259847,18,22.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.94259847,21.93834468,19,22.46,NC,NC,NC,NC,NC,,,,
I-16,WB,21.93834468,21.93504733,20,17.41,NC,NC,NC,NC,NC,,,,
I-16,WB,21.93504733,21.93198104,21,16.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.93198104,21.92772914,22,22.45,NC,NC,NC,NC,NC,,,,
I-16,WB,21.92772914,21.92341854,23,22.76,NC,NC,NC,NC,NC,,,,
I-16,WB,21.92341854,21.92012876,24,17.37,NC,NC,NC,NC,NC,,,,
I-16,WB,21.92012876,21.91703217,25,16.35,T1,T1,T1,T1,T1,,,,
I-16,WB,21.91703217,21.91290717,26,21.78,NC,NC,NC,NC,NC,,,,
I-16,WB,21.91290717,21.9111155,27,9.46,NC,NC,NC,NC,NC,,,,
I-16,WB,21.9111155,21.90857573,28,13.41,NC,NC,NC,NC,NC,,,,
I-16,WB,21.90857573,21.9068958,29,8.87,NC,NC,NC,NC,NC,,,,
I-16,WB,21.9068958,21.90521777,30,8.86,NC,NC,NC,NC,NC,,,,
I-16,WB,21.90521777,21.90121967,31,21.11,NC,NC,NC,NC,NC,,,,
I-16,WB,21.90121967,21.89675186,32,23.59,NC,NC,NC,NC,NC,,,,
I-16,WB,21.89675186,21.89356436,33,16.83,L2,L2,L2,L2,L2,,,,
I-16,WB,21.89356436,21.89187497,34,8.92,NC,NC,NC,NC,NC,,,,
I-16,WB,21.89187497,21.89054163,35,7.04,NC,NC,NC,NC,NC,,,,
I-16,WB,21.89054163,21.88653216,36,21.17,T2,T2,T2,T2,T2,,,,
I-16,WB,21.88653216,21.88461928,37,10.1,NC,NC,NC,NC,NC,,,,
I-16,WB,21.88461928,21.88207761,38,13.42,NC,NC,NC,NC,NC,,,,
I-16,WB,21.88207761,21.87885223,39,17.03,NC,NC,NC,NC,NC,,,,
I-16,WB,21.87885223,21.87578784,40,16.18,NC,NC,NC,NC,NC,,,,
I-16,WB,21.87578784,21.87220829,41,18.9,NC,NC,NC,NC,NC,,,,
I-16,WB,21.87220829,21.87106056,42,6.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.87106056,21.8673295,43,19.7,NC,NC,NC,NC,NC,,,,
I-16,WB,21.8673295,21.86617988,44,6.07,NC,NC,NC,NC,NC,,,,
I-16,WB,21.86617988,21.86411359,45,10.91,NC,NC,NC,NC,NC,,,,
I-16,WB,21.86411359,21.8599545,46,21.96,NC,NC,NC,NC,NC,,,,
I-16,WB,21.8599545,21.85563064,47,22.83,NC,NC,NC,NC,NC,,,,
I-16,WB,21.85563064,21.85232382,48,17.46,NC,NC,NC,NC,NC,,,,
I-16,WB,21.85232382,21.84931056,49,15.91,NC,NC,NC,NC,NC,,,,
I-16,WB,21.84931056,21.84518556,50,21.78,NC,NC,NC,NC,NC,,,,
I-16,WB,21.84518556,21.84267419,51,13.26,NC,NC,NC,NC,NC,,,,
I-16,WB,21.84267419,21.84077646,52,10.02,NC,NC,NC,NC,NC,,,,
I-16,WB,21.84077646,21.83763442,53,16.59,NC,NC,NC,NC,NC,,,,
I-16,WB,21.83763442,21.83458139,54,16.12,NC,NC,NC,NC,NC,,,,
I-16,WB,21.83458139,21.83227457,55,12.18,SS,SS,SS,SS,SS,,,,
I-16,WB,21.83227457,21.83044881,56,9.64,NC,NC,NC,NC,NC,,,,
I-16,WB,21.83044881,21.82768934,57,14.57,NC,NC,NC,NC,NC,,,,
I-16,WB,21.82768934,21.82606813,58,8.56,L2,L2,L2,L2,L2,,,,
I-16,WB,21.82606813,21.82281244,59,17.19,L1,L1,L1,L1,L1,,,,
I-16,WB,21.82281244,21.81984843,60,15.65,NC,NC,NC,NC,NC,,,,
I-16,WB,21.81984843,21.81562494,61,22.3,NC,NC,NC,NC,NC,,,,
I-16,WB,21.81562494,21.81135411,62,22.55,NC,NC,NC,NC,NC,,,,
I-16,WB,21.81135411,21.80794691,63,17.99,NC,NC,NC,NC,NC,,,,
I-16,WB,21.80794691,21.80497721,64,15.68,NC,NC,NC,NC,NC,,,,
I-16,WB,21.80497721,21.80082948,65,21.9,NC,NC,NC,T1,T2,,,,
I-16,WB,21.80082948,21.79654539,66,22.62,NC,NC,NC,NC,NC,,,,
I-16,WB,21.79654539,21.79326887,67,17.3,NC,NC,NC,NC,NC,,,,
I-16,WB,21.79326887,21.7901988,68,16.21,NC,NC,NC,NC,NC,,,,
I-16,WB,21.7901988,21.78617417,69,21.25,NC,NC,NC,NC,NC,,,,
I-16,WB,21.78617417,21.78174046,70,23.41,NC,NC,NC,NC,NC,,,,
I-16,WB,21.78174046,21.77852455,71,16.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.77852455,21.77553213,72,15.8,NC,NC,NC,NC,NC,,,,
I-16,WB,21.77553213,21.77130864,73,22.3,NC,NC,NC,NC,NC,,,,
I-16,WB,21.77130864,21.7693219,74,10.49,NC,NC,NC,NC,L2,,,,
I-16,WB,21.7693219,21.766945,75,12.55,NC,NC,NC,NC,NC,,,,
I-16,WB,21.766945,21.76377833,76,16.72,NC,NC,NC,NC,NC,,,,
I-16,WB,21.76377833,21.76074045,77,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,21.76074045,21.75886545,78,9.9,NC,NC,NC,NC,NC,,,,
I-16,WB,21.75886545,21.75658704,79,12.03,CC,CC,CC,CC,CC,,,,
I-16,WB,21.75658704,21.75545447,80,5.98,L1,L1,L1,L2,L2,,,,
I-16,WB,21.75545447,21.75227833,81,16.77,NC,NC,NC,NC,NC,,,,
I-16,WB,21.75227833,21.74902265,82,17.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.74902265,21.74600371,83,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,21.74600371,21.74190711,84,21.63,NC,NC,NC,NC,NC,,,,
I-16,WB,21.74190711,21.73757189,85,22.89,NC,NC,NC,NC,NC,,,,
I-16,WB,21.73757189,21.73431999,86,17.17,CC,CC,CC,CC,CC,,,,
I-16,WB,21.73431999,21.73129158,87,15.99,SS,SS,SS,SS,SS,,,,
I-16,WB,21.73129158,21.72718362,88,21.69,L2,L2,L2,L2,L2,,,,
I-16,WB,21.72718362,21.72566279,89,8.03,SS,SS,SS,SS,SS,,,,
I-16,WB,21.72566279,21.724534,90,5.96,L2,L2,L2,L2,L2,,,,
I-16,WB,21.724534,21.72282946,91,9,L2,SS,SS,SS,SS,,,,
I-16,WB,21.72282946,21.71958514,92,17.13,L1,CC,CC,CC,SS,,,,
I-16,WB,21.71958514,21.71552453,93,21.44,NC,NC,NC,NC,NC,,,,
I-16,WB,21.71552453,21.71112491,94,23.23,T2,T2,T2,T2,T2,,,,
I-16,WB,21.71112491,21.70781998,95,17.45,L2,L2,L2,SS,SS,,,,
I-16,WB,21.70781998,21.70478968,96,16,NC,NC,NC,NC,NC,,,,
I-16,WB,21.70478968,21.70073854,97,21.39,NC,NC,NC,T1,T2,,,,
I-16,WB,21.70073854,21.69629157,98,23.48,NC,NC,NC,T1,T2,,,,
I-16,WB,21.69629157,21.69304157,99,17.16,NC,T1,T2,T2,T2,,,,
I-16,WB,21.69304157,21.69004914,100,15.8,NC,NC,T2,T2,T2,,,,
I-16,WB,21.69004914,21.68591088,101,21.85,NC,NC,NC,NC,NC,,,,
I-16,WB,21.68591088,21.68152073,102,23.18,CC,CC,CC,CC,CC,,,,
I-16,WB,21.68152073,21.67828967,103,17.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.67828967,21.67526126,104,15.99,NC,NC,NC,NC,NC,,,,
I-16,WB,21.67526126,21.67116846,105,21.61,T2,T2,T2,T2,T2,,,,
I-16,WB,21.67116846,21.66749611,106,19.39,SS,SS,SS,SS,SS,,,,
I-16,WB,21.66749611,21.66182186,107,29.96,NC,NC,NC,NC,NC,,,,
I-16,WB,21.66182186,21.6570908,108,24.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.6570908,21.6527764,109,22.78,NC,NC,NC,NC,NC,,,,
I-16,WB,21.6527764,21.64857754,110,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.64857754,21.64555102,111,15.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.64555102,21.64140708,112,21.88,NC,NC,NC,NC,NC,,,,
I-16,WB,21.64140708,21.63684458,113,24.09,NC,NC,NC,NC,NC,,,,
I-16,WB,21.63684458,21.63362109,114,17.02,NC,NC,NC,NC,NC,,,,
I-16,WB,21.63362109,21.63059458,115,15.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.63059458,21.62650556,116,21.59,L1,L1,L1,L1,L1,,,,
I-16,WB,21.62650556,21.62205102,117,23.52,NC,CC,CC,CC,CC,,,,
I-16,WB,21.62205102,21.61873851,118,17.49,NC,NC,NC,NC,NC,,,,
I-16,WB,21.61873851,21.61571768,119,15.95,NC,NC,NC,NC,NC,,,,
I-16,WB,21.61571768,21.61150366,120,22.25,NC,NC,NC,NC,NC,,,,
I-16,WB,21.61150366,21.60710593,121,23.22,NC,NC,NC,NC,NC,,,,
I-16,WB,21.60710593,21.60375366,122,17.7,NC,NC,NC,NC,NC,,,,
I-16,WB,21.60375366,21.60075366,123,15.84,NC,NC,NC,NC,NC,,,,
I-16,WB,21.60075366,21.59656995,124,22.09,NC,NC,NC,NC,NC,,,,
I-16,WB,21.59656995,21.5921779,125,23.19,NC,NC,NC,NC,T1,,,,
I-16,WB,21.5921779,21.58893737,126,17.11,SS,SS,SS,SS,SS,,,,
I-16,WB,21.58893737,21.5858635,127,16.23,SS,SS,SS,SS,SS,,,,
I-16,WB,21.5858635,21.58171767,128,21.89,NC,NC,NC,T2,T2,,,,
I-16,WB,21.58171767,21.57731047,129,23.27,NC,T1,T2,T2,T2,,,,
I-16,WB,21.57731047,21.57406805,130,17.12,NC,NC,NC,NC,NC,,,,
I-16,WB,21.57406805,21.57101501,131,16.12,NC,NC,NC,NC,NC,,,,
I-16,WB,21.57101501,21.56685592,132,21.96,CC,CC,CC,CC,CC,,,,
I-16,WB,21.56685592,21.5623635,133,23.72,T2,T2,T2,SS,SS,,,,
I-16,WB,21.5623635,21.55908319,134,17.32,NC,NC,NC,NC,NC,,,,
I-16,WB,21.55908319,21.55607562,135,15.88,NC,NC,NC,NC,NC,,,,
I-16,WB,21.55607562,21.5518313,136,22.41,NC,NC,NC,NC,NC,,,,
I-16,WB,21.5518313,21.54747902,137,22.98,L1,L1,L1,L1,L1,,,,
I-16,WB,21.54747902,21.54425364,138,17.03,L1,L1,CC,CC,CC,,,,
I-16,WB,21.54425364,21.54107561,139,16.78,NC,CC,CC,CC,CC,,,,
I-16,WB,21.54107561,21.53939569,140,8.87,NC,NC,SS,SS,SS,,,,
I-16,WB,21.53939569,21.53570629,141,19.48,SS,SS,SS,SS,SS,,,,
I-16,WB,21.53570629,21.53245061,142,17.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.53245061,21.52943924,143,15.9,L2,L2,SS,SS,SS,,,,
I-16,WB,21.52943924,21.52520629,144,22.35,SS,SS,SS,SS,SS,,,,
I-16,WB,21.52520629,21.5208256,145,23.13,NC,T2,T2,T2,T2,,,,
I-16,WB,21.5208256,21.51758318,146,17.12,NC,NC,NC,NC,NC,,,,
I-16,WB,21.51758318,21.51449984,147,16.28,NC,NC,NC,NC,NC,,,,
I-16,WB,21.51449984,21.51042219,148,21.53,NC,NC,NC,NC,NC,,,,
I-16,WB,21.51042219,21.50597522,149,23.48,NC,NC,NC,NC,T2,,,,
I-16,WB,21.50597522,21.50269492,150,17.32,SS,SS,SS,SS,SS,,,,
I-16,WB,21.50269492,21.49966651,151,15.99,NC,NC,NC,NC,NC,,,,
I-16,WB,21.49966651,21.49555097,152,21.73,NC,NC,NC,NC,NC,,,,
I-16,WB,21.49555097,21.49105287,153,23.75,NC,NC,NC,NC,NC,,,,
I-16,WB,21.49105287,21.48789756,154,16.66,NC,NC,NC,NC,NC,,,,
I-16,WB,21.48789756,21.48487673,155,15.95,NC,NC,NC,NC,NC,,,,
I-16,WB,21.48487673,21.48064946,156,22.32,NC,NC,NC,NC,NC,,,,
I-16,WB,21.48064946,21.47673279,157,20.68,L1,L1,L2,L2,L2,,,,
I-16,WB,21.47673279,21.4746665,158,10.91,NC,NC,NC,NC,NC,,,,
I-16,WB,21.4746665,21.47282559,159,9.72,NC,NC,NC,NC,NC,,,,
I-16,WB,21.47282559,21.47001498,160,14.84,L2,L2,L2,L2,L2,,,,
I-16,WB,21.47001498,21.46593922,161,21.52,T2,T2,SS,SS,SS,,,,
I-16,WB,21.46593922,21.46156422,162,23.1,NC,NC,NC,NC,NC,,,,
I-16,WB,21.46156422,21.45817218,163,17.91,NC,NC,NC,NC,NC,,,,
I-16,WB,21.45817218,21.45518354,164,15.78,NC,NC,NC,NC,NC,,,,
I-16,WB,21.45518354,21.45104338,165,21.86,NC,NC,NC,NC,NC,,,,
I-16,WB,21.45104338,21.4466002,166,23.46,NC,T1,T2,SS,SS,,,,
I-16,WB,21.4466002,21.44341649,167,16.81,NC,NC,NC,NC,NC,,,,
I-16,WB,21.44341649,21.44035399,168,16.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.44035399,21.43618543,169,22.01,NC,NC,NC,NC,NC,,,,
I-16,WB,21.43618543,21.43179527,170,23.18,L1,L1,T1,SS,SS,,,,
I-16,WB,21.43179527,21.42854338,171,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.42854338,21.42548088,172,16.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.42548088,21.42145247,173,21.27,NC,NC,NC,NC,NC,,,,
I-16,WB,21.42145247,21.418568,174,15.23,NC,NC,NC,NC,NC,,,,
I-16,WB,21.418568,21.41668353,175,9.95,NC,NC,NC,NC,NC,,,,
I-16,WB,21.41668353,21.41376307,176,15.42,NC,NC,NC,NC,NC,,,,
I-16,WB,21.41376307,21.41228958,177,7.78,L2,L2,L2,L2,L2,,,,
I-16,WB,21.41228958,21.41053769,178,9.25,NC,NC,NC,NC,NC,,,,
I-16,WB,21.41053769,21.40663617,179,20.6,SS,SS,SS,SS,SS,,,,
I-16,WB,21.40663617,21.40423845,180,12.66,SS,SS,SS,SS,SS,,,,
I-16,WB,21.40423845,21.40173844,181,13.2,NC,NC,T1,T2,T2,,,,
I-16,WB,21.40173844,21.39946382,182,12.01,NC,NC,NC,NC,NC,,,,
I-16,WB,21.39946382,21.3972214,183,11.84,NC,NC,NC,NC,NC,,,,
I-16,WB,21.3972214,21.3943767,184,15.02,NC,NC,NC,NC,NC,,,,
I-16,WB,21.3943767,21.39042784,185,20.85,NC,NC,NC,NC,T2,,,,
I-16,WB,21.39042784,21.3872195,186,16.94,NC,NC,NC,NC,NC,,,,
I-16,WB,21.3872195,21.38420245,187,15.93,NC,NC,NC,NC,NC,,,,
I-16,WB,21.38420245,21.37999791,188,22.2,NC,T1,T2,T2,T2,,,,
I-16,WB,21.37999791,21.375657,189,22.92,L1,L1,L1,L1,L1,,,,
I-16,WB,21.375657,21.37238806,190,17.26,NC,NC,L1,L1,SS,,,,
I-16,WB,21.37238806,21.36929715,191,16.32,NC,NC,NC,NC,NC,,,,
I-16,WB,21.36929715,21.36517783,192,21.75,NC,NC,NC,NC,NC,,,,
I-16,WB,21.36517783,21.36071002,193,23.59,NC,NC,NC,NC,NC,,,,
I-16,WB,21.36071002,21.35751684,194,16.86,NC,NC,NC,NC,NC,,,,
I-16,WB,21.35751684,21.35453199,195,15.76,NC,NC,NC,NC,NC,,,,
I-16,WB,21.35453199,21.35032934,196,22.19,NC,NC,NC,NC,NC,,,,
I-16,WB,21.35032934,21.34596759,197,23.03,NC,NC,NC,NC,NC,,,,
I-16,WB,21.34596759,21.34270812,198,17.21,NC,NC,NC,NC,NC,,,,
I-16,WB,21.34270812,21.33967024,199,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,21.33967024,21.33547706,200,22.14,L1,T1,T1,T1,T1,,,,
I-16,WB,21.33547706,21.33103956,201,23.43,NC,NC,NC,NC,NC,,,,
I-16,WB,21.33103956,21.32793728,202,16.38,NC,NC,NC,NC,NC,,,,
I-16,WB,21.32793728,21.32501115,203,15.45,SS,SS,SS,SS,SS,,,,
I-16,WB,21.32501115,21.32084259,204,22.01,NC,T2,T2,T2,T2,,,,
I-16,WB,21.32084259,21.31648084,205,23.03,NC,NC,NC,NC,NC,,,,
I-16,WB,21.31648084,21.31335016,206,16.53,NC,NC,NC,NC,NC,,,,
I-16,WB,21.31335016,21.3092422,207,21.69,NC,NC,NC,T1,T2,,,,
I-16,WB,21.3092422,21.30491076,208,22.87,NC,NC,NC,NC,NC,,,,
I-16,WB,21.30491076,21.30171947,209,16.85,L1,L1,L1,L1,L2,,,,
I-16,WB,21.30171947,21.29868728,210,16.01,NC,NC,NC,NC,NC,,,,
I-16,WB,21.29868728,21.29464371,211,21.35,NC,NC,NC,NC,L1,,,,
I-16,WB,21.29464371,21.29043917,212,22.2,NC,NC,NC,NC,NC,,,,
I-16,WB,21.29043917,21.28711151,213,17.57,NC,NC,NC,NC,NC,,,,
I-16,WB,21.28711151,21.28406985,214,16.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.28406985,21.2800225,215,21.37,L2,L2,L2,L2,L2,,,,
I-16,WB,21.2800225,21.27556227,216,23.55,NC,NC,NC,NC,NC,,,,
I-16,WB,21.27556227,21.27240318,217,16.68,NC,NC,NC,NC,NC,,,,
I-16,WB,21.27240318,21.26947893,218,15.44,NC,NC,NC,NC,NC,,,,
I-16,WB,21.26947893,21.26522514,219,22.46,NC,NC,NC,NC,NC,,,,
I-16,WB,21.26522514,21.26086719,220,23.01,NC,NC,NC,NC,NC,,,,
I-16,WB,21.26086719,21.25765317,221,16.97,NC,NC,NC,NC,NC,,,,
I-16,WB,21.25765317,21.25451491,222,16.57,NC,NC,NC,NC,NC,,,,
I-16,WB,21.25451491,21.25039749,223,21.74,NC,NC,NC,NC,NC,,,,
I-16,WB,21.25039749,21.24604711,224,22.97,NC,NC,NC,NC,NC,,,,
I-16,WB,21.24604711,21.24291832,225,16.52,NC,NC,NC,NC,NC,,,,
I-16,WB,21.24291832,21.23977059,226,16.62,NC,T1,T2,T2,T2,,,,
I-16,WB,21.23977059,21.23569862,227,21.5,NC,NC,NC,NC,NC,,,,
I-16,WB,21.23569862,21.23139559,228,22.72,L1,L1,L1,L1,L2,,,,
I-16,WB,21.23139559,21.22811339,229,17.33,NC,NC,NC,NC,NC,,,,
I-16,WB,21.22811339,21.22400543,230,21.69,NC,NC,NC,NC,NC,,,,
I-16,WB,21.22400543,21.21972892,231,22.58,SS,SS,SS,SS,SS,,,,
I-16,WB,21.21972892,21.21636717,232,17.75,L1,SS,SS,SS,SS,,,,
I-16,WB,21.21636717,21.2132952,233,16.22,L2,L2,SS,SS,SS,,,,
I-16,WB,21.2132952,21.20917588,234,21.75,NC,NC,NC,T2,T2,,,,
I-16,WB,21.20917588,21.20479331,235,23.14,NC,NC,NC,NC,NC,,,,
I-16,WB,21.20479331,21.2015774,236,16.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.2015774,21.19841641,237,16.69,NC,NC,NC,NC,NC,,,,
I-16,WB,21.19841641,21.19442777,238,21.06,L1,T2,SS,SS,SS,,,,
I-16,WB,21.19442777,21.18992588,239,23.77,NC,NC,NC,NC,NC,,,,
I-16,WB,21.18992588,21.186638,240,17.36,NC,NC,NC,NC,NC,,,,
I-16,WB,21.186638,21.18364557,241,15.8,NC,NC,NC,NC,NC,,,,
I-16,WB,21.18364557,21.17950542,242,21.86,NC,NC,NC,NC,NC,,,,
I-16,WB,21.17950542,21.17515125,243,22.99,NC,NC,NC,NC,NC,,,,
I-16,WB,21.17515125,21.17183496,244,17.51,NC,NC,T1,T2,T2,,,,
I-16,WB,21.17183496,21.16872701,245,16.41,NC,NC,NC,T1,T2,,,,
I-16,WB,21.16872701,21.16435958,246,23.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.16435958,21.16106791,247,17.38,NC,NC,NC,NC,NC,,,,
I-16,WB,21.16106791,21.15806223,248,15.87,NC,NC,NC,NC,NC,,,,
I-16,WB,21.15806223,21.15386337,249,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.15386337,21.14948458,250,23.12,L1,L1,L1,L2,L2,,,,
I-16,WB,21.14948458,21.14637283,251,16.43,L2,SS,SS,SS,SS,,,,
I-16,WB,21.14637283,21.14331412,252,16.15,NC,NC,NC,NC,NC,,,,
I-16,WB,21.14331412,21.13915124,253,21.98,NC,NC,NC,NC,NC,,,,
I-16,WB,21.13915124,21.13538041,254,19.91,T1,T2,T2,T2,T2,,,,
I-16,WB,21.13538041,21.13026298,255,27.02,NC,NC,NC,NC,NC,,,,
I-16,WB,21.13026298,21.1265054,256,19.84,NC,NC,NC,NC,NC,,,,
I-16,WB,21.1265054,21.12349972,257,15.87,NC,NC,NC,NC,NC,,,,
I-16,WB,21.12349972,21.12012282,258,17.83,NC,NC,NC,NC,NC,,,,
I-16,WB,21.12012282,21.11712661,259,15.82,NC,NC,NC,NC,NC,,,,
I-16,WB,21.11712661,21.11297699,260,21.91,NC,NC,NC,NC,NC,,,,
I-16,WB,21.11297699,21.10864176,261,22.89,NC,NC,NC,NC,NC,,,,
I-16,WB,21.10864176,21.1054107,262,17.06,NC,NC,NC,NC,NC,,,,
I-16,WB,21.1054107,21.10236714,263,16.07,NC,NC,NC,NC,NC,,,,
I-16,WB,21.10236714,21.09827054,264,21.63,NC,NC,NC,NC,NC,,,,
I-16,WB,21.09827054,21.0938463,265,23.36,NC,NC,NC,NC,NC,,,,
I-16,WB,21.0938463,21.09060388,266,17.12,NC,NC,NC,NC,NC,,,,
I-16,WB,21.09060388,21.08752622,267,16.25,NC,NC,NC,NC,NC,,,,
I-16,WB,21.08752622,21.08336145,268,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,21.08336145,21.07891827,269,23.46,NC,NC,NC,NC,NC,,,,
I-16,WB,21.07891827,21.07563986,270,17.31,NC,NC,NC,NC,NC,,,,
I-16,WB,21.07563986,21.07257735,271,16.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.07257735,21.06840879,272,22.01,NC,NC,NC,NC,NC,,,,
I-16,WB,21.06840879,21.06392962,273,23.65,NC,NC,NC,NC,NC,,,,
I-16,WB,21.06392962,21.06072887,274,16.9,NC,NC,NC,L1,L1,,,,
I-16,WB,21.06072887,21.0577478,275,15.74,NC,NC,NC,NC,NC,,,,
I-16,WB,21.0577478,21.05356409,276,22.09,NC,NC,NC,NC,NC,,,,
I-16,WB,21.05356409,21.04914932,277,23.31,NC,NC,NC,NC,NC,,,,
I-16,WB,21.04914932,21.04620992,278,15.52,L2,L2,L2,L2,L2,,,,
I-16,WB,21.04620992,21.04205462,279,21.94,NC,NC,NC,NC,NC,,,,
I-16,WB,21.04205462,21.03753568,280,23.86,NC,NC,NC,NC,NC,,,,
I-16,WB,21.03753568,21.03430651,281,17.05,NC,NC,NC,NC,NC,,,,
I-16,WB,21.03430651,21.03124401,282,16.17,NC,NC,NC,NC,NC,,,,
I-16,WB,21.03124401,21.02716825,283,21.52,NC,NC,NC,NC,NC,,,,
I-16,WB,21.02716825,21.02270991,284,23.54,NC,NC,T2,T2,T2,,,,
I-16,WB,21.02270991,21.01954325,285,16.72,L2,L2,SS,SS,SS,,,,
I-16,WB,21.01954325,21.01646181,286,16.27,NC,NC,NC,NC,NC,,,,
I-16,WB,21.01646181,21.0123065,287,21.94,L1,L1,L1,L1,L1,,,,
I-16,WB,21.0123065,21.00795612,288,22.97,NC,NC,NC,NC,NC,,,,
I-16,WB,21.00795612,21.00458491,289,17.8,NC,NC,NC,NC,NC,,,,
I-16,WB,21.00458491,21.00159059,290,15.81,NC,NC,NC,NC,NC,,,,
I-16,WB,21.00159059,20.99745233,291,21.85,NC,NC,NC,NC,NC,,,,
I-16,WB,20.99745233,20.99300915,292,23.46,NC,NC,NC,NC,NC,,,,
I-16,WB,20.99300915,20.9897099,293,17.42,NC,NC,NC,NC,NC,,,,
I-16,WB,20.9897099,20.98675157,294,15.62,NC,NC,NC,NC,NC,,,,
I-16,WB,20.98675157,20.9825868,295,21.99,L1,CC,SS,SS,SS,,,,
I-16,WB,20.9825868,20.97816255,296,23.36,NC,T2,T2,T2,T2,,,,
I-16,WB,20.97816255,20.9749902,297,16.75,SS,SS,SS,SS,SS,,,,
I-16,WB,20.9749902,20.97195422,298,16.03,NC,NC,NC,NC,NC,,,,
I-16,WB,20.97195422,20.96788793,299,21.47,NC,NC,NC,NC,NC,,,,
I-16,WB,20.96788793,20.96360194,300,22.63,NC,NC,NC,NC,NC,,,,
I-16,WB,20.96360194,20.96007921,301,18.6,NC,NC,NC,NC,NC,,,,
I-16,WB,20.96007921,20.95676292,302,17.51,NC,L1,L1,SS,SS,,,,
I-16,WB,20.95676292,20.95277618,303,21.05,NC,NC,NC,T1,T2,,,,
I-16,WB,20.95277618,20.94830648,304,23.6,NC,NC,NC,NC,NC,,,,
I-16,WB,20.94830648,20.94499398,305,17.49,NC,NC,NC,NC,NC,,,,
I-16,WB,20.94499398,20.94202428,306,15.68,NC,NC,NC,NC,NC,,,,
I-16,WB,20.94202428,20.93784246,307,22.08,NC,NC,T1,T1,SS,,,,
I-16,WB,20.93784246,20.93351102,308,22.87,NC,NC,T2,SS,SS,,,,
I-16,WB,20.93351102,20.93012276,309,17.89,NC,NC,NC,NC,NC,,,,
I-16,WB,20.93012276,20.92706784,310,16.13,NC,NC,NC,NC,L1,,,,
I-16,WB,20.92706784,20.92293147,311,21.84,NC,NC,NC,NC,NC,,,,
I-16,WB,20.92293147,20.91851481,312,23.32,NC,NC,NC,NC,NC,,,,
I-16,WB,20.91851481,20.91540685,313,16.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.91540685,20.91110761,314,22.7,NC,NC,NC,NC,NC,,,,
I-16,WB,20.91110761,20.90680836,315,22.7,NC,NC,NC,NC,NC,,,,
I-16,WB,20.90680836,20.90351669,316,17.38,NC,NC,NC,NC,NC,,,,
I-16,WB,20.90351669,20.90039169,317,16.5,NC,NC,NC,NC,NC,,,,
I-16,WB,20.90039169,20.8963879,318,21.14,NC,NC,NC,NC,NC,,,,
